@RELATION devices
@ATTRIBUTE sensor_id REAL
@ATTRIBUTE data REAL
@ATTRIBUTE microstamp REAL
@ATTRIBUTE device_microstamp REAL
@ATTRIBUTE class {microwave, tv}
@DATA
54,2,1414370161473452,1414370161473452,tv
54,-2,1414370161473869,1414370161473869,tv
54,1,1414370161474286,1414370161474286,tv
54,1,1414370161474702,1414370161474702,tv
54,1,1414370161475119,1414370161475119,tv
54,-2,1414370161475536,1414370161475536,tv
54,2,1414370161475952,1414370161475952,tv
54,5,1414370161476369,1414370161476369,tv
54,11,1414370161476786,1414370161476786,tv
54,11,1414370161477203,1414370161477203,tv
54,15,1414370161477620,1414370161477620,tv
54,15,1414370161478036,1414370161478036,tv
54,16,1414370161478453,1414370161478453,tv
54,12,1414370161478870,1414370161478870,tv
54,21,1414370161479286,1414370161479286,tv
54,15,1414370161479703,1414370161479703,tv
54,13,1414370161480120,1414370161480120,tv
54,8,1414370161480537,1414370161480537,tv
54,9,1414370161480954,1414370161480954,tv
54,14,1414370161481370,1414370161481370,tv
54,5,1414370161481787,1414370161481787,tv
54,-2,1414370161482204,1414370161482204,tv
54,-2,1414370161482620,1414370161482620,tv
54,0,1414370161483037,1414370161483037,tv
54,-3,1414370161483454,1414370161483454,tv
54,4,1414370161483871,1414370161483871,tv
54,-2,1414370161484288,1414370161484288,tv
54,-3,1414370161484704,1414370161484704,tv
54,-3,1414370161485121,1414370161485121,tv
54,-4,1414370161485538,1414370161485538,tv
54,-6,1414370161485954,1414370161485954,tv
54,-11,1414370161486371,1414370161486371,tv
54,-10,1414370161486788,1414370161486788,tv
54,-11,1414370161487205,1414370161487205,tv
54,-11,1414370161487622,1414370161487622,tv
54,-19,1414370161488038,1414370161488038,tv
54,-10,1414370161488455,1414370161488455,tv
54,-11,1414370161488872,1414370161488872,tv
54,-14,1414370161489288,1414370161489288,tv
54,-2,1414370161489705,1414370161489705,tv
54,-6,1414370161490122,1414370161490122,tv
54,1,1414370161490539,1414370161490539,tv
54,2,1414370161490956,1414370161490956,tv
54,5,1414370161491372,1414370161491372,tv
54,-3,1414370161491789,1414370161491789,tv
54,-2,1414370161492206,1414370161492206,tv
54,1,1414370161492622,1414370161492622,tv
54,-2,1414370161493039,1414370161493039,tv
54,2,1414370161493456,1414370161493456,tv
54,13,1414370161493873,1414370161493873,tv
54,10,1414370161494290,1414370161494290,tv
54,15,1414370161494706,1414370161494706,tv
54,12,1414370161495123,1414370161495123,tv
54,16,1414370161495540,1414370161495540,tv
54,13,1414370161495956,1414370161495956,tv
54,21,1414370161496373,1414370161496373,tv
54,16,1414370161496790,1414370161496790,tv
54,16,1414370161497207,1414370161497207,tv
54,12,1414370161497624,1414370161497624,tv
54,12,1414370161498040,1414370161498040,tv
54,9,1414370161498457,1414370161498457,tv
54,6,1414370161498874,1414370161498874,tv
54,9,1414370161499290,1414370161499290,tv
54,-8,1414370161499707,1414370161499707,tv
54,5,1414370161500124,1414370161500124,tv
54,0,1414370161500541,1414370161500541,tv
54,-6,1414370161500958,1414370161500958,tv
54,3,1414370161501374,1414370161501374,tv
54,0,1414370161501791,1414370161501791,tv
54,-5,1414370161502208,1414370161502208,tv
54,-11,1414370161502624,1414370161502624,tv
54,-9,1414370161503041,1414370161503041,tv
54,-9,1414370161503458,1414370161503458,tv
54,-13,1414370161503875,1414370161503875,tv
54,-18,1414370161504292,1414370161504292,tv
54,-11,1414370161504708,1414370161504708,tv
54,-16,1414370161505125,1414370161505125,tv
54,-12,1414370161505542,1414370161505542,tv
54,-8,1414370161505958,1414370161505958,tv
54,-12,1414370161506375,1414370161506375,tv
54,-6,1414370161506792,1414370161506792,tv
54,2,1414370161507209,1414370161507209,tv
54,-5,1414370161507626,1414370161507626,tv
54,9,1414370161508042,1414370161508042,tv
54,1,1414370161508459,1414370161508459,tv
54,2,1414370161508876,1414370161508876,tv
54,0,1414370161509292,1414370161509292,tv
54,1,1414370161509709,1414370161509709,tv
54,2,1414370161510126,1414370161510126,tv
54,3,1414370161510543,1414370161510543,tv
54,14,1414370161510960,1414370161510960,tv
54,14,1414370161511376,1414370161511376,tv
54,18,1414370161511793,1414370161511793,tv
54,16,1414370161512210,1414370161512210,tv
54,21,1414370161512626,1414370161512626,tv
54,17,1414370161513043,1414370161513043,tv
54,15,1414370161513460,1414370161513460,tv
54,16,1414370161513877,1414370161513877,tv
54,13,1414370161514294,1414370161514294,tv
54,10,1414370161514710,1414370161514710,tv
54,2,1414370161634369,1414370161634369,tv
54,1,1414370161634786,1414370161634786,tv
54,-3,1414370161635202,1414370161635202,tv
54,-7,1414370161635619,1414370161635619,tv
54,2,1414370161636036,1414370161636036,tv
54,5,1414370161636453,1414370161636453,tv
54,0,1414370161636870,1414370161636870,tv
54,1,1414370161637286,1414370161637286,tv
54,-5,1414370161637703,1414370161637703,tv
54,-11,1414370161638120,1414370161638120,tv
54,-4,1414370161638536,1414370161638536,tv
54,-3,1414370161638953,1414370161638953,tv
54,-12,1414370161639370,1414370161639370,tv
54,-17,1414370161639787,1414370161639787,tv
54,-21,1414370161640204,1414370161640204,tv
54,-17,1414370161640620,1414370161640620,tv
54,-18,1414370161641037,1414370161641037,tv
54,-15,1414370161641454,1414370161641454,tv
54,-12,1414370161641870,1414370161641870,tv
54,-4,1414370161642287,1414370161642287,tv
54,-9,1414370161642704,1414370161642704,tv
54,1,1414370161643121,1414370161643121,tv
54,-2,1414370161643538,1414370161643538,tv
54,3,1414370161643954,1414370161643954,tv
54,-2,1414370161644371,1414370161644371,tv
54,-1,1414370161644788,1414370161644788,tv
54,3,1414370161645204,1414370161645204,tv
54,2,1414370161645621,1414370161645621,tv
54,4,1414370161646038,1414370161646038,tv
54,8,1414370161646455,1414370161646455,tv
54,9,1414370161646872,1414370161646872,tv
54,12,1414370161647288,1414370161647288,tv
54,22,1414370161647705,1414370161647705,tv
54,14,1414370161648122,1414370161648122,tv
54,15,1414370161648538,1414370161648538,tv
54,13,1414370161648955,1414370161648955,tv
54,16,1414370161649372,1414370161649372,tv
54,16,1414370161649789,1414370161649789,tv
54,13,1414370161650206,1414370161650206,tv
54,14,1414370161650622,1414370161650622,tv
54,5,1414370161651039,1414370161651039,tv
54,-4,1414370161651456,1414370161651456,tv
54,0,1414370161651872,1414370161651872,tv
54,4,1414370161652289,1414370161652289,tv
54,7,1414370161652706,1414370161652706,tv
54,6,1414370161653123,1414370161653123,tv
54,-3,1414370161653540,1414370161653540,tv
54,-1,1414370161653956,1414370161653956,tv
54,0,1414370161654373,1414370161654373,tv
54,-9,1414370161654790,1414370161654790,tv
54,-8,1414370161655206,1414370161655206,tv
54,-6,1414370161655623,1414370161655623,tv
54,-18,1414370161656040,1414370161656040,tv
54,-15,1414370161656457,1414370161656457,tv
54,-9,1414370161656874,1414370161656874,tv
54,-13,1414370161657290,1414370161657290,tv
54,-11,1414370161657707,1414370161657707,tv
54,-18,1414370161658124,1414370161658124,tv
54,-15,1414370161658540,1414370161658540,tv
54,-12,1414370161658957,1414370161658957,tv
54,-7,1414370161659374,1414370161659374,tv
54,0,1414370161659791,1414370161659791,tv
54,-2,1414370161660208,1414370161660208,tv
54,5,1414370161660624,1414370161660624,tv
54,5,1414370161661041,1414370161661041,tv
54,2,1414370161661458,1414370161661458,tv
54,5,1414370161661874,1414370161661874,tv
54,3,1414370161662291,1414370161662291,tv
54,9,1414370161662708,1414370161662708,tv
54,4,1414370161663125,1414370161663125,tv
54,13,1414370161663542,1414370161663542,tv
54,14,1414370161663958,1414370161663958,tv
54,15,1414370161664375,1414370161664375,tv
54,25,1414370161664792,1414370161664792,tv
54,18,1414370161665208,1414370161665208,tv
54,14,1414370161665625,1414370161665625,tv
54,16,1414370161666042,1414370161666042,tv
54,18,1414370161666459,1414370161666459,tv
54,14,1414370161666876,1414370161666876,tv
54,5,1414370161667292,1414370161667292,tv
54,1,1414370161667709,1414370161667709,tv
54,-1,1414370161668126,1414370161668126,tv
54,5,1414370161668542,1414370161668542,tv
54,-3,1414370161668959,1414370161668959,tv
54,1,1414370161669376,1414370161669376,tv
54,1,1414370161669793,1414370161669793,tv
54,2,1414370161670210,1414370161670210,tv
54,3,1414370161670626,1414370161670626,tv
54,-8,1414370161671043,1414370161671043,tv
54,-2,1414370161671460,1414370161671460,tv
54,-2,1414370161671876,1414370161671876,tv
54,-10,1414370161672293,1414370161672293,tv
54,-15,1414370161672710,1414370161672710,tv
54,-10,1414370161673127,1414370161673127,tv
54,-17,1414370161673544,1414370161673544,tv
54,-17,1414370161673960,1414370161673960,tv
54,-17,1414370161674377,1414370161674377,tv
54,-16,1414370161674794,1414370161674794,tv
54,-8,1414370161675210,1414370161675210,tv
54,-11,1414370161675627,1414370161675627,tv
54,-7,1414370161676044,1414370161676044,tv
54,1,1414370161676461,1414370161676461,tv
54,8,1414370161676878,1414370161676878,tv
54,1,1414370161677294,1414370161677294,tv
54,2,1414370161677711,1414370161677711,tv
54,-2,1414370161678128,1414370161678128,tv
54,1,1414370161678544,1414370161678544,tv
54,3,1414370161678961,1414370161678961,tv
54,8,1414370161679378,1414370161679378,tv
54,7,1414370161679795,1414370161679795,tv
54,4,1414370161680212,1414370161680212,tv
54,14,1414370161680628,1414370161680628,tv
54,13,1414370161681045,1414370161681045,tv
54,13,1414370161681462,1414370161681462,tv
54,18,1414370161681878,1414370161681878,tv
54,18,1414370161682295,1414370161682295,tv
54,10,1414370161682712,1414370161682712,tv
54,13,1414370161683129,1414370161683129,tv
54,14,1414370161683546,1414370161683546,tv
54,8,1414370161683962,1414370161683962,tv
54,7,1414370161684379,1414370161684379,tv
54,-3,1414370161684796,1414370161684796,tv
54,-3,1414370161685212,1414370161685212,tv
54,1,1414370161685629,1414370161685629,tv
54,1,1414370161686046,1414370161686046,tv
54,-3,1414370161686463,1414370161686463,tv
54,4,1414370161686880,1414370161686880,tv
54,3,1414370161687296,1414370161687296,tv
54,2,1414370161687713,1414370161687713,tv
54,1,1414370161688130,1414370161688130,tv
54,-8,1414370161688546,1414370161688546,tv
54,-11,1414370161688963,1414370161688963,tv
54,-10,1414370161689380,1414370161689380,tv
54,-11,1414370161689797,1414370161689797,tv
54,-12,1414370161690214,1414370161690214,tv
54,-11,1414370161690630,1414370161690630,tv
54,-15,1414370161691047,1414370161691047,tv
54,-12,1414370161691464,1414370161691464,tv
54,-15,1414370161691880,1414370161691880,tv
54,-6,1414370161692297,1414370161692297,tv
54,-9,1414370161692714,1414370161692714,tv
54,5,1414370161693131,1414370161693131,tv
54,6,1414370161693548,1414370161693548,tv
54,-1,1414370161693964,1414370161693964,tv
54,-1,1414370161694381,1414370161694381,tv
54,3,1414370161694798,1414370161694798,tv
54,-1,1414370161695214,1414370161695214,tv
54,5,1414370161695631,1414370161695631,tv
54,5,1414370161696048,1414370161696048,tv
54,5,1414370161696465,1414370161696465,tv
54,9,1414370161696882,1414370161696882,tv
54,10,1414370161697298,1414370161697298,tv
54,13,1414370161697715,1414370161697715,tv
54,16,1414370161698132,1414370161698132,tv
54,17,1414370161698548,1414370161698548,tv
54,19,1414370161698965,1414370161698965,tv
54,13,1414370161699382,1414370161699382,tv
54,16,1414370161699799,1414370161699799,tv
54,16,1414370161700216,1414370161700216,tv
54,13,1414370161700632,1414370161700632,tv
54,2,1414370161701049,1414370161701049,tv
54,1,1414370161701466,1414370161701466,tv
54,7,1414370161701882,1414370161701882,tv
54,5,1414370161702299,1414370161702299,tv
54,2,1414370161702716,1414370161702716,tv
54,2,1414370161703133,1414370161703133,tv
54,3,1414370161703550,1414370161703550,tv
54,0,1414370161703966,1414370161703966,tv
54,-2,1414370161704383,1414370161704383,tv
54,1,1414370161704800,1414370161704800,tv
54,-11,1414370161705216,1414370161705216,tv
54,-7,1414370161705633,1414370161705633,tv
54,-10,1414370161706050,1414370161706050,tv
54,-12,1414370161706467,1414370161706467,tv
54,-12,1414370161706884,1414370161706884,tv
54,-17,1414370161707300,1414370161707300,tv
54,-16,1414370161707717,1414370161707717,tv
54,-7,1414370161708134,1414370161708134,tv
54,-11,1414370161708550,1414370161708550,tv
54,-11,1414370161708967,1414370161708967,tv
54,-11,1414370161709384,1414370161709384,tv
54,-1,1414370161709801,1414370161709801,tv
54,6,1414370161710218,1414370161710218,tv
54,2,1414370161710634,1414370161710634,tv
54,4,1414370161711051,1414370161711051,tv
54,2,1414370161711468,1414370161711468,tv
54,-2,1414370161711884,1414370161711884,tv
54,4,1414370161712301,1414370161712301,tv
54,4,1414370161712718,1414370161712718,tv
54,5,1414370161713135,1414370161713135,tv
54,11,1414370161713552,1414370161713552,tv
54,8,1414370161713968,1414370161713968,tv
54,15,1414370161714385,1414370161714385,tv
54,21,1414370161714802,1414370161714802,tv
54,14,1414370161715218,1414370161715218,tv
54,18,1414370161715635,1414370161715635,tv
54,14,1414370161716052,1414370161716052,tv
54,12,1414370161716469,1414370161716469,tv
54,18,1414370161716886,1414370161716886,tv
54,9,1414370161717302,1414370161717302,tv
55,34.815,1414370167321261,1414370167321261,tv
56,44.1,1414370167866071,1414370167866071,tv
55,35.475,1414370172321723,1414370172321723,tv
56,43.9,1414370172791813,1414370172791813,tv
55,35.31,1414370177293564,1414370177293564,tv
56,43.9,1414370177786692,1414370177786692,tv
55,35.475,1414370182405702,1414370182405702,tv
56,44.3,1414370182789483,1414370182789483,tv
55,35.31,1414370187320964,1414370187320964,tv
56,44.3,1414370187798332,1414370187798332,tv
55,35.145,1414370192320014,1414370192320014,tv
56,44.2,1414370192798539,1414370192798539,tv
55,35.31,1414370197354587,1414370197354587,tv
56,44,1414370197806105,1414370197806105,tv
55,34.98,1414370202330782,1414370202330782,tv
56,43.9,1414370202804070,1414370202804070,tv
55,35.145,1414370207333729,1414370207333729,tv
56,44.1,1414370207811150,1414370207811150,tv
55,35.64,1414370212336913,1414370212336913,tv
56,43.9,1414370212814093,1414370212814093,tv
55,34.815,1414370217341755,1414370217341755,tv
56,44.2,1414370217822102,1414370217822102,tv
55,10.89,1414370222346709,1414370222346709,tv
56,44,1414370222851799,1414370222851799,tv
54,-2,1414370223424648,1414370223424648,tv
54,0,1414370223425065,1414370223425065,tv
54,0,1414370223425482,1414370223425482,tv
54,-7,1414370223425898,1414370223425898,tv
54,4,1414370223426315,1414370223426315,tv
54,0,1414370223426732,1414370223426732,tv
54,6,1414370223427148,1414370223427148,tv
54,-8,1414370223427565,1414370223427565,tv
54,3,1414370223427982,1414370223427982,tv
54,-4,1414370223428399,1414370223428399,tv
54,-3,1414370223428816,1414370223428816,tv
54,-5,1414370223429232,1414370223429232,tv
54,-8,1414370223429649,1414370223429649,tv
54,-3,1414370223430066,1414370223430066,tv
54,-8,1414370223430482,1414370223430482,tv
54,-4,1414370223430899,1414370223430899,tv
54,-6,1414370223431316,1414370223431316,tv
54,-11,1414370223431733,1414370223431733,tv
54,-5,1414370223432150,1414370223432150,tv
54,0,1414370223432566,1414370223432566,tv
54,4,1414370223432983,1414370223432983,tv
54,0,1414370223433400,1414370223433400,tv
54,2,1414370223433816,1414370223433816,tv
54,7,1414370223434233,1414370223434233,tv
54,3,1414370223434650,1414370223434650,tv
54,5,1414370223435067,1414370223435067,tv
54,1,1414370223435484,1414370223435484,tv
54,3,1414370223435900,1414370223435900,tv
54,4,1414370223436317,1414370223436317,tv
54,4,1414370223436734,1414370223436734,tv
54,7,1414370223437150,1414370223437150,tv
54,6,1414370223437567,1414370223437567,tv
54,4,1414370223437984,1414370223437984,tv
54,6,1414370223438401,1414370223438401,tv
54,9,1414370223438818,1414370223438818,tv
54,6,1414370223439234,1414370223439234,tv
54,4,1414370223439651,1414370223439651,tv
54,-3,1414370223440068,1414370223440068,tv
54,4,1414370223440484,1414370223440484,tv
54,4,1414370223440901,1414370223440901,tv
54,1,1414370223441318,1414370223441318,tv
54,7,1414370223441735,1414370223441735,tv
54,4,1414370223442152,1414370223442152,tv
54,-1,1414370223442568,1414370223442568,tv
54,-4,1414370223442985,1414370223442985,tv
54,2,1414370223443402,1414370223443402,tv
54,-5,1414370223443818,1414370223443818,tv
54,-4,1414370223444235,1414370223444235,tv
54,-7,1414370223444652,1414370223444652,tv
54,-2,1414370223445069,1414370223445069,tv
54,1,1414370223445486,1414370223445486,tv
54,-3,1414370223445902,1414370223445902,tv
54,-3,1414370223446319,1414370223446319,tv
54,-7,1414370223446736,1414370223446736,tv
54,-6,1414370223447152,1414370223447152,tv
54,-5,1414370223447569,1414370223447569,tv
54,-4,1414370223447986,1414370223447986,tv
54,-1,1414370223448403,1414370223448403,tv
54,0,1414370223448820,1414370223448820,tv
54,-1,1414370223449236,1414370223449236,tv
54,3,1414370223449653,1414370223449653,tv
54,8,1414370223450070,1414370223450070,tv
54,3,1414370223450486,1414370223450486,tv
54,5,1414370223450903,1414370223450903,tv
54,9,1414370223451320,1414370223451320,tv
54,-3,1414370223451737,1414370223451737,tv
54,1,1414370223452154,1414370223452154,tv
54,0,1414370223452570,1414370223452570,tv
54,2,1414370223452987,1414370223452987,tv
54,0,1414370223453404,1414370223453404,tv
54,4,1414370223453820,1414370223453820,tv
54,6,1414370223454237,1414370223454237,tv
54,4,1414370223454654,1414370223454654,tv
54,3,1414370223455071,1414370223455071,tv
54,12,1414370223455488,1414370223455488,tv
54,5,1414370223455904,1414370223455904,tv
54,7,1414370223456321,1414370223456321,tv
54,1,1414370223456738,1414370223456738,tv
54,4,1414370223457154,1414370223457154,tv
54,-6,1414370223457571,1414370223457571,tv
54,5,1414370223457988,1414370223457988,tv
54,4,1414370223458405,1414370223458405,tv
54,0,1414370223458822,1414370223458822,tv
54,4,1414370223459238,1414370223459238,tv
54,0,1414370223459655,1414370223459655,tv
54,0,1414370223460072,1414370223460072,tv
54,-4,1414370223460488,1414370223460488,tv
54,-3,1414370223460905,1414370223460905,tv
54,3,1414370223461322,1414370223461322,tv
54,0,1414370223461739,1414370223461739,tv
54,-5,1414370223462156,1414370223462156,tv
54,-1,1414370223462572,1414370223462572,tv
54,-4,1414370223462989,1414370223462989,tv
54,-4,1414370223463406,1414370223463406,tv
54,-5,1414370223463822,1414370223463822,tv
54,-4,1414370223464239,1414370223464239,tv
54,-11,1414370223464656,1414370223464656,tv
54,-5,1414370223465073,1414370223465073,tv
54,-6,1414370223465490,1414370223465490,tv
54,3,1414370223465906,1414370223465906,tv
54,0,1414370223466323,1414370223466323,tv
54,0,1414370223466740,1414370223466740,tv
54,3,1414370223467156,1414370223467156,tv
54,3,1414370223467573,1414370223467573,tv
54,4,1414370223467990,1414370223467990,tv
54,-2,1414370223468407,1414370223468407,tv
54,4,1414370223468824,1414370223468824,tv
54,1,1414370223469240,1414370223469240,tv
54,3,1414370223469657,1414370223469657,tv
54,0,1414370223470074,1414370223470074,tv
54,4,1414370223470490,1414370223470490,tv
54,7,1414370223470907,1414370223470907,tv
54,2,1414370223471324,1414370223471324,tv
54,1,1414370223471741,1414370223471741,tv
54,1,1414370223472158,1414370223472158,tv
54,3,1414370223472574,1414370223472574,tv
54,8,1414370223472991,1414370223472991,tv
54,2,1414370223473408,1414370223473408,tv
54,7,1414370223473824,1414370223473824,tv
54,7,1414370223474241,1414370223474241,tv
54,5,1414370223474658,1414370223474658,tv
54,0,1414370223475075,1414370223475075,tv
54,0,1414370223475492,1414370223475492,tv
54,3,1414370223475908,1414370223475908,tv
54,-3,1414370223476325,1414370223476325,tv
54,-4,1414370223476742,1414370223476742,tv
54,-3,1414370223477158,1414370223477158,tv
54,4,1414370223477575,1414370223477575,tv
54,-4,1414370223477992,1414370223477992,tv
54,-3,1414370223478409,1414370223478409,tv
54,-4,1414370223478826,1414370223478826,tv
54,-5,1414370223479242,1414370223479242,tv
54,0,1414370223479659,1414370223479659,tv
54,1,1414370223480076,1414370223480076,tv
54,3,1414370223480492,1414370223480492,tv
54,-3,1414370223480909,1414370223480909,tv
54,-1,1414370223481326,1414370223481326,tv
54,-2,1414370223481743,1414370223481743,tv
54,-2,1414370223482160,1414370223482160,tv
54,-2,1414370223482576,1414370223482576,tv
54,-2,1414370223482993,1414370223482993,tv
54,3,1414370223483410,1414370223483410,tv
54,5,1414370223483826,1414370223483826,tv
54,6,1414370223484243,1414370223484243,tv
54,5,1414370223484660,1414370223484660,tv
54,-1,1414370223485077,1414370223485077,tv
54,4,1414370223485494,1414370223485494,tv
54,5,1414370223485910,1414370223485910,tv
54,-1,1414370223486327,1414370223486327,tv
54,0,1414370223486744,1414370223486744,tv
54,3,1414370223487160,1414370223487160,tv
54,-2,1414370223487577,1414370223487577,tv
54,3,1414370223487994,1414370223487994,tv
54,5,1414370223488411,1414370223488411,tv
54,-2,1414370223488828,1414370223488828,tv
54,4,1414370223489244,1414370223489244,tv
54,-3,1414370223489661,1414370223489661,tv
54,-1,1414370223490078,1414370223490078,tv
54,4,1414370223490494,1414370223490494,tv
54,5,1414370223490911,1414370223490911,tv
54,2,1414370223491328,1414370223491328,tv
54,1,1414370223491745,1414370223491745,tv
54,4,1414370223492162,1414370223492162,tv
54,4,1414370223492578,1414370223492578,tv
54,-7,1414370223492995,1414370223492995,tv
54,1,1414370223493412,1414370223493412,tv
54,4,1414370223493828,1414370223493828,tv
54,-3,1414370223494245,1414370223494245,tv
54,-1,1414370223494662,1414370223494662,tv
54,4,1414370223495079,1414370223495079,tv
54,4,1414370223495496,1414370223495496,tv
54,1,1414370223495912,1414370223495912,tv
54,4,1414370223496329,1414370223496329,tv
54,0,1414370223496746,1414370223496746,tv
54,5,1414370223497162,1414370223497162,tv
54,-4,1414370223497579,1414370223497579,tv
54,0,1414370223497996,1414370223497996,tv
54,1,1414370223498413,1414370223498413,tv
54,-3,1414370223498830,1414370223498830,tv
54,-2,1414370223499246,1414370223499246,tv
54,-4,1414370223499663,1414370223499663,tv
54,-4,1414370223500080,1414370223500080,tv
54,4,1414370223500496,1414370223500496,tv
54,-1,1414370223500913,1414370223500913,tv
54,4,1414370223501330,1414370223501330,tv
54,1,1414370223501747,1414370223501747,tv
54,-7,1414370223502164,1414370223502164,tv
54,1,1414370223502580,1414370223502580,tv
54,-2,1414370223502997,1414370223502997,tv
54,-4,1414370223503414,1414370223503414,tv
54,3,1414370223503830,1414370223503830,tv
54,5,1414370223504247,1414370223504247,tv
54,3,1414370223504664,1414370223504664,tv
54,-3,1414370223505081,1414370223505081,tv
54,4,1414370223505498,1414370223505498,tv
54,-4,1414370223505914,1414370223505914,tv
54,1,1414370223506331,1414370223506331,tv
54,-1,1414370223506748,1414370223506748,tv
54,0,1414370223507164,1414370223507164,tv
54,2,1414370223507581,1414370223507581,tv
54,-6,1414370223852234,1414370223852234,tv
54,-3,1414370223852651,1414370223852651,tv
54,0,1414370223853068,1414370223853068,tv
54,-4,1414370223853484,1414370223853484,tv
54,-7,1414370223853901,1414370223853901,tv
54,-7,1414370223854318,1414370223854318,tv
54,0,1414370223854734,1414370223854734,tv
54,-4,1414370223855151,1414370223855151,tv
54,-3,1414370223855568,1414370223855568,tv
54,0,1414370223855985,1414370223855985,tv
54,-3,1414370223856402,1414370223856402,tv
54,0,1414370223856818,1414370223856818,tv
54,3,1414370223857235,1414370223857235,tv
54,0,1414370223857652,1414370223857652,tv
54,-4,1414370223858068,1414370223858068,tv
54,0,1414370223858485,1414370223858485,tv
54,-7,1414370223858902,1414370223858902,tv
54,3,1414370223859319,1414370223859319,tv
54,0,1414370223859736,1414370223859736,tv
54,0,1414370223860152,1414370223860152,tv
54,4,1414370223860569,1414370223860569,tv
54,5,1414370223860986,1414370223860986,tv
54,-3,1414370223861402,1414370223861402,tv
54,4,1414370223861819,1414370223861819,tv
54,1,1414370223862236,1414370223862236,tv
54,2,1414370223862653,1414370223862653,tv
54,4,1414370223863070,1414370223863070,tv
54,1,1414370223863486,1414370223863486,tv
54,-2,1414370223863903,1414370223863903,tv
54,0,1414370223864320,1414370223864320,tv
54,-3,1414370223864736,1414370223864736,tv
54,-1,1414370223865153,1414370223865153,tv
54,0,1414370223865570,1414370223865570,tv
54,4,1414370223865987,1414370223865987,tv
54,-3,1414370223866404,1414370223866404,tv
54,-2,1414370223866820,1414370223866820,tv
54,0,1414370223867237,1414370223867237,tv
54,4,1414370223867654,1414370223867654,tv
54,1,1414370223868070,1414370223868070,tv
54,3,1414370223868487,1414370223868487,tv
54,3,1414370223868904,1414370223868904,tv
54,-5,1414370223869321,1414370223869321,tv
54,-2,1414370223869738,1414370223869738,tv
54,-1,1414370223870154,1414370223870154,tv
54,-4,1414370223870571,1414370223870571,tv
54,-2,1414370223870988,1414370223870988,tv
54,4,1414370223871404,1414370223871404,tv
54,-3,1414370223871821,1414370223871821,tv
54,-4,1414370223872238,1414370223872238,tv
54,4,1414370223872655,1414370223872655,tv
54,-1,1414370223873072,1414370223873072,tv
54,1,1414370223873488,1414370223873488,tv
54,1,1414370223873905,1414370223873905,tv
54,3,1414370223874322,1414370223874322,tv
54,0,1414370223874738,1414370223874738,tv
54,4,1414370223875155,1414370223875155,tv
54,5,1414370223875572,1414370223875572,tv
54,0,1414370223875989,1414370223875989,tv
54,3,1414370223876406,1414370223876406,tv
54,1,1414370223876822,1414370223876822,tv
54,-4,1414370223877239,1414370223877239,tv
54,-3,1414370223877656,1414370223877656,tv
54,-7,1414370223878072,1414370223878072,tv
54,-2,1414370223878489,1414370223878489,tv
54,7,1414370223878906,1414370223878906,tv
54,4,1414370223879323,1414370223879323,tv
54,-3,1414370223879740,1414370223879740,tv
54,-7,1414370223880156,1414370223880156,tv
54,4,1414370223880573,1414370223880573,tv
54,-4,1414370223880990,1414370223880990,tv
54,1,1414370223881406,1414370223881406,tv
54,1,1414370223881823,1414370223881823,tv
54,3,1414370223882240,1414370223882240,tv
54,5,1414370223882657,1414370223882657,tv
54,-1,1414370223883074,1414370223883074,tv
54,0,1414370223883490,1414370223883490,tv
54,0,1414370223883907,1414370223883907,tv
54,5,1414370223884324,1414370223884324,tv
54,0,1414370223884740,1414370223884740,tv
54,3,1414370223885157,1414370223885157,tv
54,-3,1414370223885574,1414370223885574,tv
54,4,1414370223885991,1414370223885991,tv
54,4,1414370223886408,1414370223886408,tv
54,5,1414370223886824,1414370223886824,tv
54,-3,1414370223887241,1414370223887241,tv
54,-2,1414370223887658,1414370223887658,tv
54,-4,1414370223888074,1414370223888074,tv
54,-7,1414370223888491,1414370223888491,tv
54,0,1414370223888908,1414370223888908,tv
54,5,1414370223889325,1414370223889325,tv
54,0,1414370223889742,1414370223889742,tv
54,5,1414370223890158,1414370223890158,tv
54,0,1414370223890575,1414370223890575,tv
54,-3,1414370223890992,1414370223890992,tv
54,-2,1414370223891408,1414370223891408,tv
54,-3,1414370223891825,1414370223891825,tv
54,4,1414370223892242,1414370223892242,tv
54,-4,1414370223892659,1414370223892659,tv
54,-4,1414370223893076,1414370223893076,tv
54,-2,1414370223893492,1414370223893492,tv
54,-1,1414370223893909,1414370223893909,tv
54,-1,1414370223894326,1414370223894326,tv
54,4,1414370223894742,1414370223894742,tv
54,8,1414370223895159,1414370223895159,tv
54,0,1414370223895576,1414370223895576,tv
54,1,1414370223895993,1414370223895993,tv
54,-4,1414370223896410,1414370223896410,tv
54,-2,1414370223896826,1414370223896826,tv
54,-6,1414370223897243,1414370223897243,tv
54,1,1414370223897660,1414370223897660,tv
54,1,1414370223898076,1414370223898076,tv
54,9,1414370223898493,1414370223898493,tv
54,2,1414370223898910,1414370223898910,tv
54,2,1414370223899327,1414370223899327,tv
54,4,1414370223899744,1414370223899744,tv
54,0,1414370223900160,1414370223900160,tv
54,3,1414370223900577,1414370223900577,tv
54,0,1414370223900994,1414370223900994,tv
54,4,1414370223901410,1414370223901410,tv
54,6,1414370223901827,1414370223901827,tv
54,-3,1414370223902244,1414370223902244,tv
54,0,1414370223902661,1414370223902661,tv
54,-3,1414370223903078,1414370223903078,tv
